,ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,avg_2bhk_rent,dist_from_city,sqft
8790,8790,Super built-up  Area,Ready To Move,Doddabommasandra,2 BHK,Apion M,1300,2.0,3.0,32.0,,15.8,2
8791,8791,Built-up  Area,Ready To Move,Thanisandra,1 BHK,Pronyt ,662,1.0,0.0,45.0,13500.0,11.5,1
8792,8792,Super built-up  Area,18-Apr,Kumara Park,2 BHK,,1200,2.0,2.0,75.0,,6.2,2
8793,8793,Built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,,1550,3.0,3.0,75.0,,10.9,3
8794,8794,Super built-up  Area,Ready To Move,7th Block Jayanagar,3 BHK,Jaitira,1707,3.0,2.0,171.0,,8.3,3
8795,8795,Super built-up  Area,Ready To Move,Banashankari,2 BHK,Bregae ,1310,2.0,2.0,80.43,15107.0,11.2,2
8796,8796,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,1577,3.0,2.0,65.0,,17.2,3
8797,8797,Super built-up  Area,Ready To Move,Kodigehaali,3 BHK,Shyas S,1324,3.0,2.0,65.0,,15.8,3
8798,8798,Super built-up  Area,Ready To Move,Kothanur,3 BHK,Somumys,1786,2.0,2.0,106.0,16375.0,11.8,3
8799,8799,Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1174,2.0,1.0,75.0,22500.0,16.1,2
8800,8800,Super built-up  Area,Ready To Move,Kamala Nagar,1 BHK,,565,1.0,1.0,33.0,,12.6,1
8801,8801,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1400,2.0,1.0,95.0,,11.0,3
8802,8802,Built-up  Area,Ready To Move,Electronic City,1 BHK,Palleon,635,1.0,1.0,28.0,,18.1,1
8803,8803,Plot  Area,Ready To Move,Kalyan nagar,6 Bedroom,,3000,8.0,2.0,400.0,,8.7,6
8804,8804,Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1368,2.0,1.0,54.71,,14.5,3
8805,8805,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,55.0,,26.5,3
8806,8806,Super built-up  Area,Ready To Move,Devanahalli,2 BHK,,1045,2.0,2.0,48.0,17302.0,38.7,2
8807,8807,Super built-up  Area,18-Aug,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.4,,18.1,2
8808,8808,Built-up  Area,Ready To Move,Bhoganhalli,2 BHK,Tenceen,1125,2.0,1.0,54.0,,15.3,2
8809,8809,Super built-up  Area,18-Jul,Whitefield,2 BHK,Prtates,1195,2.0,1.0,62.38,14981.0,17.3,2
8810,8810,Plot  Area,Ready To Move,Ramakrishnappa Layout,1 Bedroom,,630,2.0,1.0,70.0,,12.4,1
8811,8811,Plot  Area,Ready To Move,Kaggadasapura,3 Bedroom,,1350,2.0,0.0,105.0,1756.0,8.9,3
8812,8812,Super built-up  Area,Ready To Move,Domlur,3 BHK,,1740,3.0,0.0,120.0,,5.4,3
8813,8813,Super built-up  Area,Ready To Move,Bommasandra,2 BHK,Vaodspe,877,2.0,1.0,29.0,15500.0,21.7,2
8814,8814,Built-up  Area,Ready To Move,Whitefield,3 BHK,Paony H,1770,4.0,1.0,68.0,14981.0,17.3,3
8815,8815,Super built-up  Area,Ready To Move,Yelahanka New Town,1 BHK,,450,1.0,1.0,15.0,15250.0,21.5,1
8816,8816,Plot  Area,18-Apr,tc.palya,2 Bedroom,,1000,2.0,1.0,55.0,,12.2,2
8817,8817,Super built-up  Area,Ready To Move,Whitefield,2 BHK,,1300,2.0,2.0,78.0,14981.0,17.3,2
8818,8818,Super built-up  Area,Ready To Move,Doddathoguru,3 BHK,,1300,2.0,1.0,42.0,13625.0,19.6,3
8819,8819,Super built-up  Area,Ready To Move,Abbigere,2 BHK,SLtias ,985,2.0,1.0,40.39,,18.4,2
8820,8820,Built-up  Area,Ready To Move,Chikkathoguru,2 BHK,Srvasi ,1045,2.0,2.0,42.0,,15.1,2
8821,8821,Super built-up  Area,Ready To Move,Chelekare,2 BHK,,1250,2.0,1.0,62.4,,9.0,2
8822,8822,Plot  Area,Ready To Move,Bande Nallasandra,3 Bedroom,Ceureld,2400,4.0,1.0,130.0,,,3
8823,8823,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,46.0,,14.9,2
8824,8824,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Hahtsya,1420,3.0,3.0,68.0,,26.5,3
8825,8825,Built-up  Area,Ready To Move,Sector 1 HSR Layout,3 BHK,,1720,3.0,3.0,83.0,,10.6,3
8826,8826,Super built-up  Area,Ready To Move,Rachenahalli,3 BHK,Sovar S,1530,2.0,2.0,74.4,,13.0,3
8827,8827,Plot  Area,Ready To Move,Anandapura,3 Bedroom,,1200,2.0,0.0,66.0,,12.4,3
8828,8828,Super built-up  Area,Ready To Move,Whitefield,3 BHK,FoityIn,1570,3.0,3.0,88.0,14981.0,17.3,3
8829,8829,Super built-up  Area,18-May,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,74.0,,17.2,3
8830,8830,Super built-up  Area,Ready To Move,Sarjapur,2 BHK,AsineSu,535,1.0,1.0,20.0,45000.0,17.2,2
8831,8831,Super built-up  Area,Ready To Move,Kanakapura,2 BHK,SPavenc,1120,2.0,2.0,39.2,22000.0,47.7,2
8832,8832,Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1150,2.0,2.0,60.0,,21.8,2
8833,8833,Plot  Area,Ready To Move,Hebbal Kempapura,5 Bedroom,,2400,5.0,2.0,200.0,,13.4,5
8834,8834,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,SNity S,1215,2.0,1.0,68.0,,18.8,2
8835,8835,Super built-up  Area,18-Apr,Bhoganhalli,2 BHK,Rosha I,1444,2.0,1.0,75.97,,15.3,2
8836,8836,Super built-up  Area,Ready To Move,6th Phase JP Nagar,3 BHK,Solip T,2003,3.0,3.0,200.0,,11.7,3
8837,8837,Carpet  Area,Ready To Move,Thirumenahalli,2 BHK,,1100,2.0,2.0,70.0,,16.8,2
8838,8838,Super built-up  Area,Ready To Move,Kodichikkanahalli,2 BHK,,900,2.0,1.0,42.0,,11.3,2
8839,8839,Super built-up  Area,Ready To Move,Talaghattapura,3 BHK,,1372,2.0,1.0,43.9,21711.0,17.1,3
8840,8840,Plot  Area,16-Dec,Chikka Tirupathi,4 Bedroom,Theanmp,4500,5.0,3.0,150.0,,34.6,4
8841,8841,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1180,2.0,1.0,55.5,,38.4,3
8842,8842,Super built-up  Area,Ready To Move,Electronic City,2 BHK,SraveSL,1096,2.0,2.0,39.0,,18.1,2
8843,8843,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,IBityin,2504,3.0,3.0,138.0,,13.4,3
8844,8844,Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,3 BHK,,1350,2.0,2.0,47.25,,17.7,3
8845,8845,Built-up  Area,Ready To Move,Raghuvanahalli,1 BHK,,420,1.0,1.0,23.5,,16.2,1
8846,8846,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1832,3.0,1.0,116.0,,14.4,3
8847,8847,Plot  Area,Ready To Move,Anandapura,6 Bedroom,,1380,7.0,2.0,130.0,,12.4,6
8848,8848,Built-up  Area,Ready To Move,Vasanthapura,2 BHK,,940,2.0,1.0,40.0,,14.0,2
8849,8849,Plot  Area,Ready To Move,Whitefield,4 Bedroom,,4290,5.0,3.0,625.0,14981.0,17.3,4
8850,8850,Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1020,2.0,1.0,29.45,11500.0,19.3,2
8851,8851,Built-up  Area,Ready To Move,Abbigere,6 Bedroom,,2500,6.0,0.0,81.0,,18.4,6
8852,8852,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,,1400,2.0,2.0,45.0,,15.3,2
8853,8853,Built-up  Area,Ready To Move,HAL Layout,3 BHK,,1675,3.0,2.0,65.0,,,3
8854,8854,Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,,708,2.0,1.0,32.0,,20.9,2
8855,8855,Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1123,2.0,1.0,36.0,,19.6,2
8856,8856,Super built-up  Area,Ready To Move,Talaghattapura,2 BHK,,1100,2.0,1.0,49.49,21711.0,17.1,2
8857,8857,Super built-up  Area,Ready To Move,Upkar Layout,2 BHK,DSstaen,1225,2.0,2.0,71.05,,17.2,2
8858,8858,Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1683,3.0,1.0,140.0,,21.4,3
8859,8859,Super built-up  Area,Ready To Move,Kengeri Satellite Town,1 BHK,,410,1.0,1.0,15.0,15000.0,16.9,1
8860,8860,Plot  Area,Ready To Move,Banashankari Stage II,3 Bedroom,,2400,2.0,2.0,300.0,,9.5,3
8861,8861,Plot  Area,Ready To Move,Kenchenhalli,4 Bedroom,,1350,4.0,1.0,90.0,,,4
8862,8862,Super built-up  Area,Ready To Move,Gubbalala,2 BHK,MauilTr,1475,2.0,2.0,80.0,,15.4,2
8863,8863,Super built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,ShyamSh,1120,2.0,2.0,49.0,15000.0,16.9,2
8864,8864,Super built-up  Area,Ready To Move,KR Puram,2 BHK,Apntsal,1150,2.0,1.0,42.0,,11.9,2
8865,8865,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1165,2.0,1.0,85.0,,13.4,2
8866,8866,Super built-up  Area,Ready To Move,Harlur,3 BHK,,1756,3.0,2.0,134.0,22500.0,16.1,3
8867,8867,Super built-up  Area,Ready To Move,Ambedkar Nagar,2 BHK,SoechHa,1409,2.0,2.0,95.0,,18.9,2
8868,8868,Super built-up  Area,Ready To Move,Mahadevpura,2 BHK,Neisei ,1212,2.0,1.0,56.9,,10.3,2
8869,8869,Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,VBpleMa,1140,2.0,2.0,26.49,13625.0,19.6,2
8870,8870,Super built-up  Area,19-Sep,Hegde Nagar,3 BHK,SoisoCa,2087.01,3.0,2.0,115.0,,13.7,3
8871,8871,Super built-up  Area,Ready To Move,Jalahalli East,1 BHK,ShshaSa,750 - 800,1.0,0.0,34.1,,15.8,1
8872,8872,Super built-up  Area,18-Apr,Sarjapur  Road,3 BHK,PualeSk,1700,3.0,1.0,118.0,,17.2,3
8873,8873,Super built-up  Area,Ready To Move,Carmelaram,3 BHK,DSensn ,1660 - 1805,3.0,0.0,91.855,25000.0,18.8,3
8874,8874,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,,1110,2.0,1.0,52.0,,15.3,2
8875,8875,Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1000,2.0,1.0,28.88,11500.0,19.3,2
8876,8876,Plot  Area,Ready To Move,Marathahalli,7 Bedroom,,1550,7.0,3.0,160.0,16620.0,10.9,7
8877,8877,Built-up  Area,Ready To Move,Chikka Tirupathi,4 Bedroom,Theanmp,2704,5.0,0.0,105.0,,34.6,4
8878,8878,Plot  Area,Ready To Move,Vidya Nagar,2 Bedroom,,3760,2.0,0.0,280.0,,,2
8879,8879,Plot  Area,Ready To Move,Hormavu,5 Bedroom,,1600,5.0,2.0,140.0,,11.9,5
8880,8880,Super built-up  Area,19-Dec,Bhoganhalli,2 BHK,Rosha I,1205,2.0,2.0,64.47,,15.3,2
8881,8881,Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,,1418,2.0,2.0,105.0,,15.0,2
8882,8882,Built-up  Area,Ready To Move,Ardendale,3 BHK,Mahtsba,1650,3.0,3.0,82.0,,23.1,3
8883,8883,Plot  Area,Ready To Move,MS Pallya,7 Bedroom,,1200,7.0,2.0,139.0,,17.0,7
8884,8884,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Music C,1150,2.0,1.0,38.0,,18.1,2
8885,8885,Super built-up  Area,Ready To Move,Byadarahalli,3 BHK,HMriast,3071,4.0,,300.0,,21.7,3
8886,8886,Built-up  Area,Ready To Move,Dasanapura,4 Bedroom,,2400,5.0,2.0,100.0,,29.2,4
8887,8887,Built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,850,2.0,0.0,34.0,,17.6,2
8888,8888,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,NaonySy,1580,3.0,1.0,83.74,,15.3,3
8889,8889,Super built-up  Area,18-Dec,Whitefield,2 BHK,Prtates,1216,2.0,1.0,84.03,14981.0,17.3,2
8890,8890,Carpet  Area,20-Dec,Kanakpura Road,1 BHK,Roiti A,381,1.0,1.0,28.0,,26.5,1
8891,8891,Built-up  Area,18-Feb,KR Puram,9 BHK,,4600,9.0,2.0,200.0,,11.9,9
8892,8892,Super built-up  Area,Ready To Move,Hebbal,2 BHK,,1040,2.0,1.0,55.0,17340.0,11.1,2
8893,8893,Built-up  Area,18-Apr,Choodasandra,4 Bedroom,LGifeew,2429,3.0,1.0,210.0,,16.8,4
8894,8894,Super built-up  Area,Ready To Move,Akshaya Vana,3 BHK,Rainet ,1260,2.0,1.0,49.0,,14.2,3
8895,8895,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,PuandHi,1498,3.0,2.0,74.9,,26.5,3
8896,8896,Super built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,,1200,2.0,2.0,65.0,9675.0,18.0,3
8897,8897,Super built-up  Area,18-Apr,Electronic City,2 BHK,Prarkun,1355,2.0,1.0,72.9,,18.1,2
8898,8898,Built-up  Area,Ready To Move,Canara Bank Layout,3 BHK,Fosic C,1450,3.0,1.0,65.0,,,3
8899,8899,Super built-up  Area,Ready To Move,Yeshwanthpur,3 BHK,,1860,3.0,2.0,168.0,,13.4,3
8900,8900,Built-up  Area,Ready To Move,Whitefield,2 BHK,,1240,2.0,2.0,70.0,14981.0,17.3,2
8901,8901,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,NevenLi,1300,2.0,2.0,55.0,,26.5,3
8902,8902,Plot  Area,Ready To Move,Kundalahalli,4 Bedroom,Roima A,2500,5.0,2.0,245.0,,17.4,4
8903,8903,Super built-up  Area,Ready To Move,Ambedkar Nagar,3 BHK,SoechHa,1950,4.0,2.0,120.0,,18.9,3
8904,8904,Super built-up  Area,Ready To Move,Ambalipura,3 BHK,Maorai ,1625,2.0,2.0,145.0,,13.7,3
8905,8905,Super built-up  Area,18-Jul,Electronic City,2 BHK,,1200,2.0,2.0,30.0,,18.1,2
8906,8906,Super built-up  Area,Ready To Move,OMBR Layout,2 BHK,,1101,2.0,2.0,66.0,,7.7,2
8907,8907,Super built-up  Area,18-Mar,Whitefield,2 BHK,Prtates,1216,2.0,1.0,72.5,14981.0,17.3,2
8908,8908,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1250,2.0,3.0,50.0,19750.0,12.9,3
8909,8909,Plot  Area,Ready To Move,Samethanahalli,3 Bedroom,,2100,3.0,0.0,70.0,,21.7,3
8910,8910,Built-up  Area,Ready To Move,Ananth Nagar,3 BHK,VmlleRo,1470,3.0,2.0,54.0,,21.6,3
8911,8911,Super built-up  Area,22-Dec,Bannerghatta Road,3 BHK,PrarePa,1365,3.0,1.0,76.18,,18.8,3
8912,8912,Super built-up  Area,18-Jul,Hosa Road,2 BHK,Mahesr ,1364,2.0,1.0,64.79,2283.0,15.7,2
8913,8913,Super built-up  Area,20-Dec,Banashankari Stage VI,2 BHK,Brens7 ,1180,2.0,1.0,59.47,,14.9,2
8914,8914,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,BriumMi,1800,3.0,2.0,130.0,,11.0,3
8915,8915,Super built-up  Area,Ready To Move,Kothannur,2 BHK,,1350,2.0,2.0,42.0,,11.8,2
8916,8916,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Bhmesy ,1573,3.0,2.0,98.0,13500.0,11.5,3
8917,8917,Super built-up  Area,Ready To Move,Nallurhalli,3 BHK,Adevo S,1620,3.0,3.0,95.0,,16.5,3
8918,8918,Super built-up  Area,Ready To Move,Doddakallasandra,2 BHK,,1072,2.0,1.0,42.87,,14.3,2
8919,8919,Built-up  Area,Ready To Move,Bagalakunte,1 BHK,,560,1.0,1.0,21.0,,18.2,1
8920,8920,Super built-up  Area,Ready To Move,Coconut Grove Layout,2 BHK,Srarkav,1156,2.0,2.0,46.0,,10.2,2
8921,8921,Built-up  Area,18-Dec,Kudlu Gate,2 BHK,,1336,2.0,1.0,86.0,9500.0,11.8,2
8922,8922,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Itelaa ,1200,2.0,1.0,20.0,,18.1,2
8923,8923,Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Asintas,3400,4.0,3.0,235.0,16620.0,10.9,4
8924,8924,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1608,3.0,3.0,54.51,,15.3,3
8925,8925,Super built-up  Area,18-Dec,JP Nagar,4 BHK,Pehtsa ,4000,4.0,3.0,441.0,,9.9,4
8926,8926,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SSthamh,1215,2.0,2.0,40.0,14981.0,17.3,2
8927,8927,Built-up  Area,Ready To Move,Cox Town,2 BHK,,1100,2.0,1.0,166.0,,4.8,2
8928,8928,Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,Soinequ,1517,3.0,3.0,100.0,,16.9,3
8929,8929,Super built-up  Area,Ready To Move,Mallasandra,2 BHK,,1565,2.0,2.0,69.0,,18.4,2
8930,8930,Plot  Area,Ready To Move,Palace Guttahalli,6 Bedroom,,1680,4.0,1.0,250.0,,,6
8931,8931,Super built-up  Area,Ready To Move,Whitefield,3 BHK,UKe 2nz,2025,4.0,2.0,115.0,14981.0,17.3,3
8932,8932,Super built-up  Area,19-Jun,Jalahalli,2 BHK,DSata S,1057,2.0,1.0,34.71,11000.0,16.6,2
8933,8933,Super built-up  Area,Ready To Move,Sadashiva Nagar,3 BHK,,3850,3.0,3.0,650.0,,6.7,3
8934,8934,Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Peles P,1044,2.0,2.0,34.0,45000.0,17.2,2
8935,8935,Built-up  Area,Ready To Move,Domlur,3 BHK,Srhida ,1695,3.0,2.0,125.0,,5.4,3
8936,8936,Super built-up  Area,18-Jun,Ramagondanahalli,3 BHK,ViistLa,1635,3.0,1.0,61.0,19867.0,15.4,3
8937,8937,Super built-up  Area,Ready To Move,Hiremath Layout,2 BHK,,1140,2.0,2.0,56.0,,10.7,2
8938,8938,Built-up  Area,Ready To Move,Electronic City,2 BHK,Itvir M,1150,2.0,2.0,35.0,,18.1,2
8939,8939,Built-up  Area,Ready To Move,Yelachenahalli,2 BHK,PuontBe,1110,2.0,2.0,110.0,,11.5,2
8940,8940,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1163,2.0,2.0,64.08,,13.4,2
8941,8941,Super built-up  Area,Ready To Move,Thubarahalli,3 BHK,Soowsa ,1418,2.0,2.0,65.0,,13.5,3
8942,8942,Built-up  Area,18-Apr,Varthur,2 BHK,Uptusol,1155,2.0,1.0,60.0,9483.0,17.4,2
8943,8943,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,PrarePa,1115,2.0,2.0,78.0,,18.8,2
8944,8944,Built-up  Area,Ready To Move,Sanjeevini Nagar,3 BHK,Betatsi,2250,3.0,,180.0,,,3
8945,8945,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,,1020,2.0,2.0,48.45,,8.6,2
8946,8946,Super built-up  Area,Ready To Move,Naidu Layout,3 BHK,,1485,3.0,2.0,78.0,,,3
8947,8947,Plot  Area,Ready To Move,Whitefield,4 Bedroom,,1920,5.0,2.0,250.0,14981.0,17.3,4
8948,8948,Plot  Area,Ready To Move,Shingapura,1 Bedroom,,1350,2.0,0.0,45.0,,,1
8949,8949,Super built-up  Area,Ready To Move,8th block Koramangala,2 BHK,,1209,2.0,2.0,100.0,,5.4,2
8950,8950,Super built-up  Area,Ready To Move,8th Phase JP Nagar,2 BHK,MBodsen,1089,2.0,1.0,43.55,,14.5,2
8951,8951,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Shana S,1445,2.0,2.0,82.0,8500.0,20.8,2
8952,8952,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1250,2.0,2.0,50.0,19750.0,12.9,3
8953,8953,Super built-up  Area,18-Jan,SHANTHINAGAR,3 BHK,,1500,3.0,1.0,95.0,,,3
8954,8954,Super built-up  Area,Ready To Move, Devarachikkanahalli,3 BHK,Wiaysld,1705,3.0,2.0,75.0,,12.0,3
8955,8955,Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,Gonorir,2200,3.0,2.0,160.0,,3.7,3
8956,8956,Plot  Area,Ready To Move,Cunningham Road,5 Bedroom,,2925,5.0,3.0,936.0,,4.3,5
8957,8957,Plot  Area,Ready To Move,Laggere,8 Bedroom,,1800,8.0,1.0,110.0,,15.7,8
8958,8958,Built-up  Area,Ready To Move,Whitefield,5 Bedroom,Chpana ,7200,5.0,2.0,900.0,14981.0,17.3,5
8959,8959,Super built-up  Area,Ready To Move,Bellandur,3 BHK,OriewLa,1830,3.0,,90.0,19667.0,12.9,3
8960,8960,Super built-up  Area,18-Dec,Electronics City Phase 1,3 BHK,Shitt S,1450,3.0,2.0,58.0,,20.3,3
8961,8961,Super built-up  Area,Ready To Move,Choodasandra,3 BHK,GRhtiru,1220,3.0,2.0,56.0,,16.8,3
8962,8962,Super built-up  Area,Ready To Move,Hoodi,2 BHK,Keers S,1259,2.0,2.0,69.45,9233.0,13.3,2
8963,8963,Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1260,2.0,1.0,73.0,13250.0,16.0,3
8964,8964,Built-up  Area,Ready To Move,Kaggadasapura,3 Bedroom,,2500,5.0,1.0,120.0,1756.0,8.9,3
8965,8965,Built-up  Area,18-Dec,Kudlu Gate,3 BHK,,1919,3.0,2.0,121.0,9500.0,11.8,3
8966,8966,Plot  Area,Ready To Move,Vishveshwarya Layout,6 Bedroom,,1400,6.0,3.0,160.0,,15.4,6
8967,8967,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,ChionCo,2050,3.0,,120.0,,14.4,3
8968,8968,Built-up  Area,Ready To Move,Basavangudi,2 BHK,,1050,2.0,1.0,103.0,,7.1,2
8969,8969,Super built-up  Area,Ready To Move,Bhuvaneshwari Nagar,2 BHK,,1000,2.0,2.0,60.0,,13.4,2
8970,8970,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,NaonySy,1640,3.0,1.0,86.8,,15.3,3
8971,8971,Built-up  Area,Ready To Move,Kumarapalli,3 BHK,BMmesHo,1488,2.0,2.0,65.0,,13.2,3
8972,8972,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,,1265,2.0,2.0,53.12,21000.0,12.1,3
8973,8973,Built-up  Area,Ready To Move,Hennur,3 BHK,Bront A,1640,3.0,2.0,120.0,17529.0,10.0,3
8974,8974,Super built-up  Area,Ready To Move,9th Phase JP Nagar,3 BHK,HMigond,1719.3,2.0,2.0,88.0,,15.8,3
8975,8975,Plot  Area,Ready To Move,Someshwara Layout,4 Bedroom,,1200,4.0,2.0,130.0,,,4
8976,8976,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Chsilut,1180,2.0,2.0,70.0,1756.0,8.9,2
8977,8977,Super built-up  Area,Ready To Move,HBR Layout,3 BHK,Visom B,1700,3.0,1.0,110.0,22050.0,8.8,3
8978,8978,Super built-up  Area,Ready To Move,Kudlu Gate,2 BHK,,1464,3.0,3.0,56.0,9500.0,11.8,2
8979,8979,Built-up  Area,Ready To Move,JP Nagar,6 Bedroom,,1800,6.0,0.0,68.0,,9.9,6
8980,8980,Built-up  Area,Ready To Move,Cox Town,4 Bedroom,,1495,2.0,1.0,300.0,,4.8,4
8981,8981,Built-up  Area,15-Aug,Yelahanka,2 BHK,Velas V,1225,2.0,2.0,62.0,8500.0,20.8,2
8982,8982,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Brnia G,1050,2.0,0.0,68.0,,11.0,2
8983,8983,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Klark L,1691,3.0,3.0,120.0,,17.2,3
8984,8984,Built-up  Area,Ready To Move,Doopanahalli,3 BHK,,2250,3.0,2.0,199.0,,4.2,3
8985,8985,Super built-up  Area,Ready To Move,Munivenkatppa Layout,4 BHK,SNiew L,3700,4.0,2.0,314.0,,9.9,4
8986,8986,Plot  Area,Ready To Move,Jalahalli,8 Bedroom,,1244,6.0,2.0,130.0,11000.0,16.6,8
8987,8987,Plot  Area,Ready To Move,Jay an agar 4 T Block,4 Bedroom,,750,4.0,2.0,120.0,,,4
8988,8988,Super built-up  Area,18-Apr,Satyasaibaba Layout,2 BHK,,1190,2.0,3.0,42.25,,,2
8989,8989,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1243,2.0,2.0,46.0,,14.9,2
8990,8990,Super built-up  Area,Ready To Move,Hormavu,2 BHK,,765,2.0,1.0,37.49,,11.9,2
8991,8991,Super built-up  Area,Ready To Move,Chamrajpet,2 BHK,,730,1.0,2.0,52.0,15875.0,6.7,2
8992,8992,Built-up  Area,Ready To Move,Queens Road,3 BHK,DRnerns,1405,3.0,0.0,169.0,,,3
8993,8993,Super built-up  Area,20-Dec,Old Madras Road,3 BHK,SheldGr,1350,3.0,1.0,45.9,,4.7,3
8994,8994,Super built-up  Area,Ready To Move,Yelahanka New Town,1 BHK,KHatsFl,500,1.0,1.0,18.0,15250.0,21.5,1
8995,8995,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,SuaveRa,1200,2.0,2.0,55.0,,14.4,2
8996,8996,Built-up  Area,18-Dec,Electronic City,2 BHK,,1165,2.0,1.0,33.64,,18.1,2
8997,8997,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,,1400,2.0,2.0,57.0,,11.0,3
8998,8998,Plot  Area,Ready To Move,Vaishnavi Layout,4 Bedroom,Prsisge,4800,6.0,2.0,420.0,,,4
8999,8999,Built-up  Area,Ready To Move,Hormavu,3 BHK,SyidaCr,1668,2.0,,120.0,,11.9,3
9000,9000,Super built-up  Area,Ready To Move,Kenchenahalli,1 BHK,AriosPa,700,1.0,1.0,35.0,,21.8,1
9001,9001,Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,MBncele,1485,2.0,1.0,66.0,,10.9,3
9002,9002,Super built-up  Area,20-Oct,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,41.0,,26.5,2
9003,9003,Super built-up  Area,18-Dec,Whitefield,3 BHK,Prtates,1346,2.0,1.0,100.0,14981.0,17.3,3
9004,9004,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,47.0,,38.4,3
9005,9005,Super built-up  Area,Ready To Move,Bellari Road,2 BHK,,1050,2.0,1.0,43.5,,16.1,2
9006,9006,Super built-up  Area,Ready To Move,1st Block Koramangala,3 BHK,LuncyRe,1800,3.0,2.0,53.0,,9.8,3
9007,9007,Super built-up  Area,Ready To Move,Electronic City,3 BHK,SJityVe,1609,3.0,3.0,115.0,,18.1,3
9008,9008,Built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,770,1.0,1.0,35.0,,18.1,2
9009,9009,Built-up  Area,Ready To Move,Kudlu,2 BHK,,1076,2.0,1.0,50.0,12500.0,13.4,2
9010,9010,Super built-up  Area,Ready To Move,Kengeri,2 BHK,,1052,2.0,2.0,51.0,12000.0,22.5,2
